OrderDate,ProductID,CustomerID,ShipmentID,OrderReference,Quantity,Discount,Sales,Profit,DiscountAmount,SalesWoDiscount,CustomerName,Segment,ProductName,Category,SubCategory,ShipDate,ShipMode,PostalCode,City,Country,Region,State
2014-10-03 00:00:00,FUR-CH-10000040,AR-10405,675,CA-2014-157882,3,0.2,122.352,13.7646,30.588,152.94,Allen Rosenblatt,Corporate,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,2014-10-08 00:00:00,Second Class,90036,Los Angeles,United States,West,California
2017-12-16 00:00:00,FUR-CH-10000040,AY-10555,3528,CA-2017-137428,2,0.2,81.568,9.1764,20.392,101.96,Andy Yotov,Corporate,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,2017-12-21 00:00:00,Second Class,92054,Oceanside,United States,West,California
2016-06-09 00:00:00,FUR-CH-10000040,DB-13210,2038,CA-2016-122448,3,0.2,122.352,13.7646,30.588,152.94,Dean Braden,Consumer,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,2016-06-14 00:00:00,Standard Class,94109,San Francisco,United States,West,California
2015-08-25 00:00:00,FUR-CH-10000040,NL-18310,4410,US-2015-139759,1,0.2,40.784,4.5882,10.196,50.98,Nancy Lomonaco,Home Office,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,2015-08-30 00:00:00,Standard Class,90045,Los Angeles,United States,West,California
2017-07-16 00:00:00,FUR-CH-10000040,SF-20065,4923,US-2017-156909,2,0.3,71.372,-1.0196,30.588,101.96,Sandra Flanagan,Consumer,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,2017-07-18 00:00:00,Second Class,19140,Philadelphia,United States,East,Pennsylvania
2015-02-09 00:00:00,FUR-CH-10000040,SJ-20215,1406,CA-2015-146038,5,0.2,203.92,22.941,50.98,254.9,Sarah Jordon,Consumer,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,2015-02-16 00:00:00,Standard Class,90049,Los Angeles,United States,West,California
2014-10-10 00:00:00,FUR-CH-10000040,TN-21040,489,CA-2014-140403,3,0.2,122.352,13.7646,30.588,152.94,Tanja Norvell,Home Office,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs,2014-10-10 00:00:00,Same Day,95336,Manteca,United States,West,California
2016-04-28 00:00:00,FUR-CH-10000041,BO-11350,2265,CA-2016-137204,2,0.2,41.568,2.598,10.392,51.96,Bill Overfelt,Corporate,"Global Stack Chair without Arms, Black",Furniture,Chairs,2016-05-05 00:00:00,Standard Class,90045,Los Angeles,United States,West,California
2016-05-02 00:00:00,FUR-CH-10000041,DL-12865,2521,CA-2016-154060,9,0.2,187.056,11.691,46.764,233.82,Dan Lawera,Consumer,"Global Stack Chair without Arms, Black",Furniture,Chairs,2016-05-08 00:00:00,Standard Class,27405,Greensboro,United States,South,North Carolina
2015-07-30 00:00:00,FUR-CH-10000041,GH-14410,4465,US-2015-164966,6,0.0,155.88,38.97,0.0,155.88,Gary Hansen,Home Office,"Global Stack Chair without Arms, Black",Furniture,Chairs,2015-08-01 00:00:00,First Class,55044,Lakeville,United States,Central,Minnesota
2014-04-29 00:00:00,FUR-CH-10000041,HG-14845,517,CA-2014-142727,2,0.0,51.96,12.99,0.0,51.96,Harry Greene,Consumer,"Global Stack Chair without Arms, Black",Furniture,Chairs,2014-05-01 00:00:00,Second Class,70601,Lake Charles,United States,South,Louisiana
2014-03-30 00:00:00,FUR-CH-10000041,MP-17470,712,CA-2014-162089,7,0.3,127.302,-9.093,54.558,181.86,Mark Packer,Home Office,"Global Stack Chair without Arms, Black",Furniture,Chairs,2014-04-01 00:00:00,First Class,78521,Brownsville,United States,Central,Texas
2016-09-12 00:00:00,FUR-CH-10000041,PO-19180,2475,CA-2016-151148,4,0.2,83.136,5.196,20.784,103.92,Philisse Overcash,Home Office,"Global Stack Chair without Arms, Black",Furniture,Chairs,2016-09-13 00:00:00,Same Day,80027,Louisville,United States,West,Colorado
2017-10-12 00:00:00,FUR-CH-10000041,SN-20710,3832,CA-2017-152702,14,0.3,254.604,-18.186,109.116,363.72,Steve Nguyen,Home Office,"Global Stack Chair without Arms, Black",Furniture,Chairs,2017-10-16 00:00:00,Standard Class,61107,Rockford,United States,Central,Illinois
2015-09-10 00:00:00,FUR-CH-10000042,AR-10345,1315,CA-2015-139374,1,0.3,179.886,-2.5698,77.094,256.98,Alex Russell,Corporate,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,2015-09-14 00:00:00,Standard Class,78745,Austin,United States,Central,Texas
2017-02-17 00:00:00,FUR-CH-10000042,CK-12325,2983,CA-2017-109085,5,0.3,899.43,-12.849,385.47,1284.9,Christine Kargatis,Home Office,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,2017-02-20 00:00:00,First Class,45373,Troy,United States,East,Ohio
2017-08-17 00:00:00,FUR-CH-10000042,EH-13765,4747,US-2017-111423,2,0.1,462.564,97.6524,51.396,513.96,Edward Hooks,Corporate,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,2017-08-19 00:00:00,First Class,13601,Watertown,United States,East,New York
2017-05-14 00:00:00,FUR-CH-10000042,GT-14710,4010,CA-2017-161774,5,0.3,899.43,-12.849,385.47,1284.9,Greg Tran,Consumer,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,2017-05-15 00:00:00,First Class,77041,Houston,United States,Central,Texas
2016-06-27 00:00:00,FUR-CH-10000042,KH-16330,2514,CA-2016-153577,3,0.3,539.658,-7.7094,231.282,770.94,Katharine Harms,Corporate,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,2016-07-01 00:00:00,Standard Class,60035,Highland Park,United States,Central,Illinois
2014-05-26 00:00:00,FUR-CH-10000042,MM-18055,534,CA-2014-144029,2,0.3,359.772,-5.1396,154.188,513.96,Michelle Moray,Consumer,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,2014-05-31 00:00:00,Standard Class,60623,Chicago,United States,Central,Illinois
2017-11-30 00:00:00,FUR-CH-10000042,TB-21625,4952,US-2017-165456,6,0.3,1079.316,-15.4188,462.564,1541.88,Trudy Brown,Consumer,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,2017-12-03 00:00:00,First Class,19134,Philadelphia,United States,East,Pennsylvania
2017-10-30 00:00:00,FUR-CH-10000043,JK-15625,3626,CA-2017-142622,8,0.2,614.272,-23.0352,153.568,767.84,Jim Karlsson,Consumer,Global Super Steno Chair,Furniture,Chairs,2017-11-02 00:00:00,First Class,98115,Seattle,United States,West,Washington
2015-12-10 00:00:00,FUR-CH-10000043,KD-16495,1077,CA-2015-121650,2,0.0,191.96,32.6332,0.0,191.96,Keith Dawkins,Corporate,Global Super Steno Chair,Furniture,Chairs,2015-12-16 00:00:00,Standard Class,49201,Jackson,United States,Central,Michigan
2014-11-17 00:00:00,FUR-CH-10000043,MP-17470,549,CA-2014-145926,5,0.0,479.9,81.583,0.0,479.9,Mark Packer,Home Office,Global Super Steno Chair,Furniture,Chairs,2014-11-21 00:00:00,Standard Class,56560,Moorhead,United States,Central,Minnesota
2014-09-08 00:00:00,FUR-CH-10000043,PP-18955,557,CA-2014-146815,2,0.1,172.764,13.4372,19.196,191.96,Paul Prost,Home Office,Global Super Steno Chair,Furniture,Chairs,2014-09-13 00:00:00,Standard Class,10009,New York City,United States,East,New York
2017-06-13 00:00:00,FUR-CH-10000043,SD-20485,2836,CA-2017-102337,7,0.3,470.302,-87.3418,201.558,671.86,Shirley Daniels,Home Office,Global Super Steno Chair,Furniture,Chairs,2017-06-16 00:00:00,First Class,60653,Chicago,United States,Central,Illinois
2015-09-25 00:00:00,FUR-CH-10000043,SH-19975,1440,CA-2015-149083,4,0.2,307.136,-11.5176,76.784,383.92,Sally Hughsby,Corporate,Global Super Steno Chair,Furniture,Chairs,2015-09-30 00:00:00,Standard Class,98103,Seattle,United States,West,Washington
2016-01-21 00:00:00,FUR-CH-10000043,TD-20995,4679,US-2016-167339,2,0.2,153.568,-5.7588,38.392,191.96,Tamara Dahlen,Consumer,Global Super Steno Chair,Furniture,Chairs,2016-01-23 00:00:00,Second Class,92037,San Diego,United States,West,California
2014-04-26 00:00:00,FUR-CH-10000044,AG-10300,565,CA-2014-147298,3,0.2,230.28,23.028,57.57,287.85,Aleksandra Gannaway,Corporate,Bevis Steel Folding Chairs,Furniture,Chairs,2014-05-03 00:00:00,Standard Class,90049,Los Angeles,United States,West,California
2017-08-27 00:00:00,FUR-CH-10000044,DR-12880,4015,CA-2017-161956,3,0.2,230.28,23.028,57.57,287.85,Dan Reichenbach,Corporate,Bevis Steel Folding Chairs,Furniture,Chairs,2017-08-29 00:00:00,Second Class,90301,Inglewood,United States,West,California
2014-12-27 00:00:00,FUR-CH-10000044,JF-15490,4182,US-2014-106334,3,0.2,230.28,23.028,57.57,287.85,Jeremy Farry,Consumer,Bevis Steel Folding Chairs,Furniture,Chairs,2015-01-02 00:00:00,Standard Class,94122,San Francisco,United States,West,California
2016-11-03 00:00:00,FUR-CH-10000044,JP-16135,2221,CA-2016-134180,7,0.3,470.155,-13.433,201.495,671.65,Julie Prescott,Home Office,Bevis Steel Folding Chairs,Furniture,Chairs,2016-11-07 00:00:00,Standard Class,19120,Philadelphia,United States,East,Pennsylvania
2016-07-15 00:00:00,FUR-CH-10000044,MC-17425,4681,US-2016-168095,3,0.2,230.28,23.028,57.57,287.85,Mark Cousins,Corporate,Bevis Steel Folding Chairs,Furniture,Chairs,2016-07-20 00:00:00,Standard Class,97206,Portland,United States,West,Oregon
2016-04-14 00:00:00,FUR-CH-10000044,PB-19150,2439,CA-2016-148796,5,0.2,383.8,38.38,95.95,479.75,Philip Brown,Consumer,Bevis Steel Folding Chairs,Furniture,Chairs,2016-04-18 00:00:00,Standard Class,90004,Los Angeles,United States,West,California
2017-05-19 00:00:00,FUR-CH-10000045,AH-10075,3699,CA-2017-145702,3,0.2,314.352,-35.3646,78.588,392.94,Adam Hart,Corporate,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,2017-05-24 00:00:00,Second Class,37918,Knoxville,United States,South,Tennessee
2014-03-22 00:00:00,FUR-CH-10000045,BF-11275,569,CA-2014-148040,3,0.2,314.352,-35.3646,78.588,392.94,Beth Fritzler,Corporate,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,2014-03-26 00:00:00,Standard Class,85705,Tucson,United States,West,Arizona
2015-10-04 00:00:00,FUR-CH-10000045,DJ-13420,1667,CA-2015-168004,3,0.0,392.94,43.2234,0.0,392.94,Denny Joy,Corporate,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,2015-10-09 00:00:00,Second Class,31088,Warner Robins,United States,South,Georgia
2017-11-20 00:00:00,FUR-CH-10000045,ES-14020,2863,CA-2017-103499,2,0.2,209.568,-23.5764,52.392,261.96,Erica Smith,Consumer,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,2017-11-24 00:00:00,Standard Class,38301,Jackson,United States,South,Tennessee
2017-05-13 00:00:00,FUR-CH-10000045,MH-18115,3539,CA-2017-137785,5,0.3,458.43,-124.431,196.47,654.9,Mick Hernandez,Home Office,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,2017-05-17 00:00:00,Standard Class,19140,Philadelphia,United States,East,Pennsylvania
2014-11-18 00:00:00,FUR-CH-10000045,MK-17905,708,CA-2014-161032,3,0.0,392.94,43.2234,0.0,392.94,Michael Kennedy,Corporate,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,2014-11-23 00:00:00,Standard Class,53132,Franklin,United States,Central,Wisconsin
2015-06-29 00:00:00,FUR-CH-10000045,SG-20470,1648,CA-2015-165799,1,0.1,117.882,1.3098,13.098,130.98,Sheri Gordon,Consumer,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,2015-07-02 00:00:00,First Class,10024,New York City,United States,East,New York
2015-03-05 00:00:00,FUR-CH-10000046,AH-10195,1121,CA-2015-125185,2,0.3,99.372,-7.098,42.588,141.96,Alan Haines,Corporate,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2015-03-07 00:00:00,Second Class,18018,Bethlehem,United States,East,Pennsylvania
2016-09-05 00:00:00,FUR-CH-10000046,AR-10825,4613,US-2016-148110,7,0.3,347.802,-24.843,149.058,496.86,Anthony Rawles,Corporate,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2016-09-11 00:00:00,Standard Class,78745,Austin,United States,Central,Texas
2017-05-19 00:00:00,FUR-CH-10000046,BC-11125,3056,CA-2017-113530,12,0.2,681.408,42.588,170.352,851.76,Becky Castell,Home Office,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2017-05-21 00:00:00,Second Class,94109,San Francisco,United States,West,California
2015-11-27 00:00:00,FUR-CH-10000046,CD-11920,822,CA-2015-101910,5,0.2,283.92,17.745,70.98,354.9,Carlos Daly,Consumer,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2015-12-03 00:00:00,Standard Class,92530,Lake Elsinore,United States,West,California
2015-12-07 00:00:00,FUR-CH-10000046,DK-12985,1252,CA-2015-134894,4,0.0,283.92,70.98,0.0,283.92,Darren Koutras,Consumer,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2015-12-11 00:00:00,Standard Class,42420,Henderson,United States,South,Kentucky
2016-11-28 00:00:00,FUR-CH-10000046,DS-13180,2114,CA-2016-127243,7,0.3,347.802,-24.843,149.058,496.86,David Smith,Corporate,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2016-12-04 00:00:00,Standard Class,19140,Philadelphia,United States,East,Pennsylvania
2016-12-01 00:00:00,FUR-CH-10000046,JM-15865,2163,CA-2016-130393,5,0.3,248.43,-17.745,106.47,354.9,John Murray,Consumer,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2016-12-03 00:00:00,Second Class,76903,San Angelo,United States,Central,Texas
2014-06-08 00:00:00,FUR-CH-10000046,KE-16420,4188,US-2014-109162,3,0.2,170.352,10.647,42.588,212.94,Katrina Edelman,Corporate,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2014-06-12 00:00:00,Standard Class,37620,Bristol,United States,South,Tennessee
2017-06-27 00:00:00,FUR-CH-10000046,MA-17995,3265,CA-2017-123638,3,0.1,191.646,31.941,21.294,212.94,Michelle Arnett,Home Office,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2017-07-04 00:00:00,Standard Class,13601,Watertown,United States,East,New York
2014-07-08 00:00:00,FUR-CH-10000046,MH-18025,592,CA-2014-150301,1,0.1,63.882,10.647,7.098,70.98,Michelle Huthwaite,Consumer,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2014-07-10 00:00:00,First Class,14215,Buffalo,United States,East,New York
2015-05-08 00:00:00,FUR-CH-10000046,NW-18400,4451,US-2015-160857,2,0.1,127.764,21.294,14.196,141.96,Natalie Webber,Consumer,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2015-05-15 00:00:00,Standard Class,10024,New York City,United States,East,New York
2016-03-09 00:00:00,FUR-CH-10000046,PS-18760,2510,CA-2016-153269,5,0.0,354.9,88.725,0.0,354.9,Pamela Stobb,Consumer,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2016-03-12 00:00:00,First Class,1810,Andover,United States,East,Massachusetts
2017-12-22 00:00:00,FUR-CH-10000046,SR-20425,2790,CA-2017-100412,2,0.0,141.96,35.49,0.0,141.96,Sharelle Roach,Home Office,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2017-12-26 00:00:00,Standard Class,35401,Tuscaloosa,United States,South,Alabama
2016-09-18 00:00:00,FUR-CH-10000046,SV-20365,2572,CA-2016-157511,2,0.3,99.372,-7.098,42.588,141.96,Seth Vernon,Consumer,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2016-09-20 00:00:00,First Class,43229,Columbus,United States,East,Ohio
2017-07-18 00:00:00,FUR-CH-10000046,SV-20365,4951,US-2017-165358,4,0.3,198.744,-14.196,85.176,283.92,Seth Vernon,Consumer,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,2017-07-23 00:00:00,Standard Class,19134,Philadelphia,United States,East,Pennsylvania
2014-12-01 00:00:00,FUR-CH-10000047,JK-15730,597,CA-2014-150798,6,0.3,909.72,-51.984,389.88,1299.6,Joe Kamberova,Consumer,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,2014-12-03 00:00:00,Second Class,43229,Columbus,United States,East,Ohio
2016-02-03 00:00:00,FUR-CH-10000047,LC-17050,1982,CA-2016-118514,4,0.0,866.4,225.264,0.0,866.4,Liz Carlisle,Consumer,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,2016-02-10 00:00:00,Standard Class,40475,Richmond,United States,South,Kentucky
2017-08-21 00:00:00,FUR-CH-10000047,NF-18385,3888,CA-2017-155705,4,0.0,866.4,225.264,0.0,866.4,Natalie Fritzler,Consumer,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,2017-08-23 00:00:00,Second Class,39212,Jackson,United States,South,Mississippi
2017-06-16 00:00:00,FUR-CH-10000047,TS-21610,2900,CA-2017-105214,7,0.2,1212.96,90.972,303.24,1516.2,Troy Staebel,Consumer,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,2017-06-19 00:00:00,First Class,94122,San Francisco,United States,West,California
2014-05-11 00:00:00,FUR-CH-10000047,VW-21775,612,CA-2014-152100,8,0.3,1212.96,-69.312,519.84,1732.8,Victoria Wilson,Corporate,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,2014-05-16 00:00:00,Standard Class,77340,Huntsville,United States,Central,Texas
2015-09-13 00:00:00,FUR-CH-10000047,ZC-21910,1004,CA-2015-115567,7,0.0,1516.2,394.212,0.0,1516.2,Zuschuss Carroll,Consumer,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,2015-09-18 00:00:00,Standard Class,47201,Columbus,United States,Central,Indiana
2017-10-22 00:00:00,FUR-CH-10000048,HA-14905,3385,CA-2017-130141,4,0.2,579.136,-28.9568,144.784,723.92,Helen Abelman,Consumer,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,2017-10-24 00:00:00,Second Class,80525,Fort Collins,United States,West,Colorado
2014-10-14 00:00:00,FUR-CH-10000048,TC-21295,602,CA-2014-151330,9,0.0,1628.82,260.6112,0.0,1628.82,Toby Carlisle,Consumer,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,2014-10-17 00:00:00,First Class,2149,Everett,United States,East,Massachusetts
2014-10-03 00:00:00,FUR-CH-10000049,BP-11290,633,CA-2014-153976,3,0.3,258.279,-70.1043,110.691,368.97,Beth Paige,Consumer,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2014-10-08 00:00:00,Second Class,60201,Evanston,United States,Central,Illinois
2015-11-29 00:00:00,FUR-CH-10000049,BT-11395,920,CA-2015-110016,9,0.0,1106.91,121.7601,0.0,1106.91,Bill Tyler,Corporate,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2015-12-04 00:00:00,Standard Class,48227,Detroit,United States,Central,Michigan
2016-09-20 00:00:00,FUR-CH-10000049,FM-14215,2230,CA-2016-134516,1,0.2,98.392,-11.0691,24.598,122.99,Filia McAdams,Corporate,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2016-09-25 00:00:00,Standard Class,27405,Greensboro,United States,South,North Carolina
2017-03-25 00:00:00,FUR-CH-10000049,JD-16150,3892,CA-2017-155880,3,0.0,368.97,40.5867,0.0,368.97,Justin Deggeller,Corporate,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2017-03-31 00:00:00,Standard Class,53209,Milwaukee,United States,Central,Wisconsin
2017-12-29 00:00:00,FUR-CH-10000049,JG-15160,3159,CA-2017-118885,4,0.2,393.568,-44.2764,98.392,491.96,James Galang,Consumer,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2018-01-02 00:00:00,Standard Class,90049,Los Angeles,United States,West,California
2014-07-07 00:00:00,FUR-CH-10000049,JL-15835,4255,US-2014-138758,2,0.3,172.186,-46.7362,73.794,245.98,John Lee,Consumer,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2014-07-11 00:00:00,Standard Class,19120,Philadelphia,United States,East,Pennsylvania
2016-09-18 00:00:00,FUR-CH-10000049,JW-15220,2218,CA-2016-133935,9,0.2,885.528,-99.6219,221.382,1106.91,Jane Waco,Corporate,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2016-09-22 00:00:00,Standard Class,92105,San Diego,United States,West,California
2014-10-13 00:00:00,FUR-CH-10000049,ML-17395,740,CA-2014-164742,2,0.0,245.98,27.0578,0.0,245.98,Marina Lichtenstein,Corporate,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2014-10-18 00:00:00,Second Class,8701,Lakewood,United States,East,New Jersey
2016-03-14 00:00:00,FUR-CH-10000049,MM-18280,2077,CA-2016-124793,2,0.2,196.784,-22.1382,49.196,245.98,Muhammed MacIntyre,Corporate,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2016-03-16 00:00:00,First Class,98103,Seattle,United States,West,Washington
2015-11-20 00:00:00,FUR-CH-10000049,PO-19195,936,CA-2015-110891,4,0.3,344.372,-93.4724,147.588,491.96,Phillina Ober,Home Office,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2015-11-24 00:00:00,Standard Class,19140,Philadelphia,United States,East,Pennsylvania
2017-02-25 00:00:00,FUR-CH-10000049,SW-20245,4846,US-2017-134642,2,0.2,196.784,-22.1382,49.196,245.98,Scot Wooten,Consumer,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2017-03-01 00:00:00,Standard Class,27834,Greenville,United States,South,North Carolina
2016-04-18 00:00:00,FUR-CH-10000049,TH-21115,2081,CA-2016-125087,4,0.3,344.372,-93.4724,147.588,491.96,Thea Hudgings,Corporate,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2016-04-23 00:00:00,Standard Class,77070,Houston,United States,Central,Texas
2017-10-05 00:00:00,FUR-CH-10000049,TS-21370,3638,CA-2017-143112,2,0.1,221.382,2.4598,24.598,245.98,Todd Sumrall,Corporate,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2017-10-09 00:00:00,Standard Class,10035,New York City,United States,East,New York
2015-05-24 00:00:00,FUR-CH-10000049,VS-21820,4467,US-2015-165512,7,0.3,602.651,-163.5767,258.279,860.93,Vivek Sundaresam,Consumer,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2015-05-26 00:00:00,Second Class,60540,Naperville,United States,Central,Illinois
2014-11-05 00:00:00,FUR-CH-10000050,BG-11035,4202,US-2014-114377,5,0.0,149.9,40.473,0.0,149.9,Barry Gonzalez,Consumer,"Global Stack Chair with Arms, Black",Furniture,Chairs,2014-11-05 00:00:00,Same Day,23666,Hampton,United States,South,Virginia
2016-02-16 00:00:00,FUR-CH-10000050,EA-14035,2761,CA-2016-168956,3,0.3,62.958,-2.6982,26.982,89.94,Erin Ashbrook,Corporate,"Global Stack Chair with Arms, Black",Furniture,Chairs,2016-02-20 00:00:00,Standard Class,60623,Chicago,United States,Central,Illinois
2016-12-25 00:00:00,FUR-CH-10000050,LW-16825,1838,CA-2016-109827,2,0.2,47.968,4.1972,11.992,59.96,Laurel Workman,Corporate,"Global Stack Chair with Arms, Black",Furniture,Chairs,2017-01-01 00:00:00,Standard Class,85023,Phoenix,United States,West,Arizona
2016-03-22 00:00:00,FUR-CH-10000050,MC-17275,1988,CA-2016-118899,7,0.2,167.888,14.6902,41.972,209.86,Marc Crier,Consumer,"Global Stack Chair with Arms, Black",Furniture,Chairs,2016-03-22 00:00:00,Same Day,98103,Seattle,United States,West,Washington
2016-12-03 00:00:00,FUR-CH-10000050,MM-17920,2034,CA-2016-122063,1,0.0,29.98,8.0946,0.0,29.98,Michael Moore,Consumer,"Global Stack Chair with Arms, Black",Furniture,Chairs,2016-12-07 00:00:00,Standard Class,47374,Richmond,United States,Central,Indiana
2014-12-02 00:00:00,FUR-CH-10000050,ON-18715,635,CA-2014-154095,8,0.0,239.84,64.7568,0.0,239.84,Odella Nelson,Corporate,"Global Stack Chair with Arms, Black",Furniture,Chairs,2014-12-07 00:00:00,Standard Class,20735,Clinton,United States,East,Maryland
2015-05-26 00:00:00,FUR-CH-10000050,PS-18760,1367,CA-2015-143147,5,0.3,104.93,-4.497,44.97,149.9,Pamela Stobb,Consumer,"Global Stack Chair with Arms, Black",Furniture,Chairs,2015-05-28 00:00:00,Second Class,78207,San Antonio,United States,Central,Texas
2014-12-21 00:00:00,FUR-CH-10000051,GM-14440,645,CA-2014-154893,3,0.2,572.16,35.76,143.04,715.2,Gary McGarr,Consumer,Safco Contoured Stacking Chairs,Furniture,Chairs,2014-12-27 00:00:00,Standard Class,92024,San Diego,United States,West,California
2015-11-07 00:00:00,FUR-CH-10000051,KB-16240,834,CA-2015-102848,1,0.2,190.72,11.92,47.68,238.4,Karen Bern,Corporate,Safco Contoured Stacking Chairs,Furniture,Chairs,2015-11-09 00:00:00,Second Class,90036,Los Angeles,United States,West,California
2015-11-20 00:00:00,FUR-CH-10000051,LC-16885,1107,CA-2015-124058,3,0.2,572.16,35.76,143.04,715.2,Lena Creighton,Consumer,Safco Contoured Stacking Chairs,Furniture,Chairs,2015-11-24 00:00:00,Standard Class,94601,Oakland,United States,West,California
2015-07-13 00:00:00,FUR-CH-10000051,ND-18370,991,CA-2015-114069,9,0.1,1931.04,321.84,214.56,2145.6,Natalie DeCherney,Consumer,Safco Contoured Stacking Chairs,Furniture,Chairs,2015-07-15 00:00:00,Second Class,10035,New York City,United States,East,New York
2017-05-07 00:00:00,FUR-CH-10000051,RW-19540,3609,CA-2017-141733,2,0.0,476.8,119.2,0.0,476.8,Rick Wilson,Corporate,Safco Contoured Stacking Chairs,Furniture,Chairs,2017-05-11 00:00:00,Standard Class,48234,Detroit,United States,Central,Michigan
2017-06-12 00:00:00,FUR-CH-10000051,SB-20170,2972,CA-2017-108441,4,0.1,858.24,143.04,95.36,953.6,Sarah Bern,Consumer,Safco Contoured Stacking Chairs,Furniture,Chairs,2017-06-18 00:00:00,Standard Class,10035,New York City,United States,East,New York
2014-11-23 00:00:00,FUR-CH-10000051,SC-20095,4301,US-2014-157385,2,0.2,381.44,23.84,95.36,476.8,Sanjit Chand,Consumer,Safco Contoured Stacking Chairs,Furniture,Chairs,2014-11-25 00:00:00,First Class,90004,Los Angeles,United States,West,California
2015-11-07 00:00:00,FUR-CH-10000051,SV-20785,1613,CA-2015-162887,3,0.0,715.2,178.8,0.0,715.2,Stewart Visinsky,Consumer,Safco Contoured Stacking Chairs,Furniture,Chairs,2015-11-09 00:00:00,Second Class,5408,Burlington,United States,East,Vermont
2014-09-22 00:00:00,FUR-CH-10000052,AS-10090,656,CA-2014-156160,4,0.1,579.528,83.7096,64.392,643.92,Adam Shillingsburg,Consumer,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,2014-09-29 00:00:00,Standard Class,10035,New York City,United States,East,New York
2017-12-02 00:00:00,FUR-CH-10000052,BB-11545,2837,CA-2017-102379,9,0.2,1159.056,43.4646,289.764,1448.82,Brenda Bowman,Corporate,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,2017-12-06 00:00:00,Standard Class,94601,Oakland,United States,West,California
